komentar,label
kalau betul letih hamil bukanya boleh di cegah lagian ngapain selingkuh sama juga kalau selingkuh nanti hamil tapi ingat anak anak mu masih kecil mereka tidak bersalah semua masalah dapat di selesaikan tapi bukan dengan cara selingkuh mbak,bukan_cyberbullying
suruh nikah sm selingkuhan nya daehion cr istri br yg lbh baik,pelecehan_penghinaan
juli terkena pnykt ain hati2 bg selebgram pnykt ain membw kematian klo lelah msh bnyk ibu2 yg pny anak bnyk salah 1 ibu yg panut dicontoh beliau pny anak 12 anak dan dulu aktif di anggota dpr ri alm ustdzh yoyoh yusroh fraksi pks 12 anak jd anak2 yg sholih dan sholihah intinya berkumpulah dngn orang2 yg sholih dan ikut kajian yg menambah kekuatan iman jd bkn tampil joget2 di medsos hati2 apa yg terekam di medsos menjdi dosa jariyah blm terlambat untuk bertaubat juli mumpung msh hidup bertaubatlah dan kembali mendidik anak menjdi anak2 yg sholih dan cerdas anak yg sholih adlh pintu surga untuk ortu nya,ancaman_intimidasi
intinya perempuan itu mmg tidak pantas jadi ibu titik,ujaran_kebencian
inginku berkata kotor sama ini tukang ngentot,pelecehan_penghinaan
apapun itu tetap salah bener2 aneh ini perempuan biadab,ujaran_kebencian
alasan bodoh g masuk akal bilang aja mulut ragimbya lagi gatal ingin burung dngan type lain intinya bombardir terus mental julee lewat medsos apalagi ibunya g pernah ada nasehat yang berarti,pelecehan_penghinaan
terus selingkuh bukannya juga bikin anak emang dielus2 doang dasar jule babi setan,pelecehan_penghinaan
mangkanya jgn terlalu percaya sm org lain dan jgn liat orang di kamera konten foto medsos sosmed,bukan_cyberbullying
banyak songeh kau tak da alasan bt isteri selingkuh celakalah hidup kau,pelecehan_penghinaan
rusak dan miris,pelecehan_penghinaan
udah punya suami anak masih aja gatal,pelecehan_penghinaan
tidak ada alasan utk perselingkuhan apalagi zina klo sdh tidak cocok muak ninik dgn pasangan ya cerai pisah itu lebih terhormat dan legal minta maaf sambil klarifikasi tandanya kamu tidak berbuat minta maaf dan menyesal krn klarifikasi itu artinya cari pembenaran utk lari dari tanggung jawab dan tidak mau mengakui kesalahan jule mmg munafik,pelecehan_penghinaan
jgn mau kembali,bukan_cyberbullying
mbelani lanangan tidak jelas,pelecehan_penghinaan
semoga daehoon sabar dan rejeki makin lancar,bukan_cyberbullying
istri yg kurang bersyukur udah punya berlian malah pilih batu akik,pelecehan_penghinaan
tidak ada alasan apapun kalau sudah tabiat nya suka selingkuh sampai kapan pun pasti kembali selingkuh,pelecehan_penghinaan
capek hamil justru itu anugrah buatmu karena dengan adanya anak anakmu itu rezejimu mengalir paham,bukan_cyberbullying
kalu tidak mau bunting ikut kb lah itu aja kok sampai selingkuh dasar niat banget,pelecehan_penghinaan
perempuan edan sama suaminya capek dihamili malah selingkuh amit amit sumpah jijik banget lihat si jule apalagi yg lagi bermesraan sm selingkuhanya geli banget,pelecehan_penghinaan
di hamili secara halal g mauu ky iya iya ja yg ngurus anak dia klo zinah ma laki lain seneng y buk y nauzubillah himin zalik buk buk otak kamu pindah ke pantat y,pelecehan_penghinaan
ne cwek hyper sex,pelecehan_penghinaan
capek hamil kontrasepsi kan bisa,bukan_cyberbullying
gpp pilih selingkuhanya tar jg dia yg ditendang sama tuh laki dan akan jauh lebih menyakitkan,pelecehan_penghinaan
klo nnton brita ad suami slingkuh itu udh biasa ya nah ini emak2 branak 3 slingkuh ap tidak ingat anak anak msih bocil2 lg dipeluk peluk emaknya d umur sgtu mlah emaknya bobo sm cwok lain s tidak ny cere dlu sm yg lama baru nyari yg baru di printilin sini sono ap tidak jijik,pelecehan_penghinaan
kahkahkah sifat asli indon udah biasa dengar udah punya suami tapi selingkuh sama suami orang di malay tinggal diviral aja setiap kasus warga loe pada dunia sebagai bukti fakta nanti salam dari malay yg masih nyimpan bukti2 perilaku warga loe indon sejak jaman 70an sampei sekarang masih ada kasus kayak begini jangan takut lambat laun kami akan sebarkan setiap kasus anda pada turis2 biar mereka bawa pulang cerita loe apalagi mereka bisa saksikan sdri bukti itu didepan mata kamu ngk akan bisa mutar fakta balik ke malay kerna ngk ada warga ramai2 malay sedang duduk diindon untuk jadiin bukti kehkehkeh apalagi dijaman sekarang dimana warga kamu sdri bilang bukan serumpun ngapain malay harus bela2in nutup busuk loe lagi jaga2 dek akan dibuka semua satu persatu kasus loe dimalay pada jepang taiwan cina korea dan seluruh dunia semua kerna ulah loe sdri sayangg kabkahkah edit cuba kamu liat channel mass iky sekarang baru uplod video baru 1 jam lepas liat isinya apa soal sifat warga loe dimalay silakan liat sdri gimana kasus begini itu udah biasa didengar tidak ada setia pembohong tidak bertanggungjawab suka menfitnah itu asli sifat loe indon jadi ngapain loe heran passpor loe level bangsat siapa yg mau benarin warga loe mastautin kenegaranya kalo sifat loe begini coba fikir logis kan kehkehkeh,ujaran_kebencian
hahahhaha emang perempuan aneh kurng puas kali sama lakinya makanya mengatal sama laki2 lain,ujaran_kebencian
saya asli darah sunda siapapun yang menghina suku sunda ayo lawan saya saya rela mati woy resbob saya tangtang anda ijinkan saya fighter sama luh,ancaman_intimidasi
pengecut ternyata,pelecehan_penghinaan
kalau udh ketangkap lembek kau resbob,pelecehan_penghinaan
suku sunda telah bergoyang atuhh,ujaran_kebencian
semakin tenar saja ini org,bukan_cyberbullying
emang faktanya sih kalo menurrut aing mah tapi salahna rasis teuing jelma na si resbob teh,pelecehan_penghinaan
tangkap tamparin dulu tidak sih mulutnya gedeg banget gw mulutnya kayak asu,ancaman_intimidasi
vidio pertama bukan dari akun resbob ya itu yg memosting clipper,bukan_cyberbullying
kebelet viral ni bocah,pelecehan_penghinaan
nu kieu mah ulah dibere omer pokona kudu di asah sungutna tuman naon maksud sia nyebut anjing,pelecehan_penghinaan
muka orang butuh psikiater digembleng di tni biar otaknya waras attitude nya membaik,pelecehan_penghinaan
hanya ingin tahu resbob asli suku apa tinggal di indonesia kah,bukan_cyberbullying
modaar udah ketangkep udh menghina suku sunda ditambah nantangin polisi cariin dia udh bureess loe kaga bakal ada ampun,ancaman_intimidasi
brpindah pindah takut ya nyet monyet mental kampret skrg ketangkep kasihan kutu kupret masuk penjara,pelecehan_penghinaan
kemungkinan dia punya masalah kepribadian hukum tetap jalan tp klo bisa baiknya ditolong oleh ahlinya,bukan_cyberbullying
ketangkap di daerah saya di ungaran kab semarang di jalan pramuka,bukan_cyberbullying
untung aja pas ketangkep tidak di bolongin kakinya,ancaman_intimidasi
resbob goblok,pelecehan_penghinaan
catat nama alamat orang ini dan keluarganya jgn dia sampai dapat kerjaan seumur hidupnya,ancaman_intimidasi
yg namanya ratu extaci zarima lari ke luar negeri aja ketangkap nah loe mau lari kemana,ancaman_intimidasi
dia kira jin bisa menghilang pkai slogan semangat buat yg lagi nyariin saya dasar sombong kamu,pelecehan_penghinaan
sombong ini orang,pelecehan_penghinaan
pak khalid belum ketemu,bukan_cyberbullying
plot twist resbob tidak tahu bahwa dia juga turunan sunda,bukan_cyberbullying
lagian kenapa tidak kabur ke kamboja saja dia biar dipukul,ancaman_intimidasi
kalau udah ketangkep kasih aja ke orang sunda,ancaman_intimidasi
muhammad yg ganti nama jadi resbob dan kabur dari kelakuannya,pelecehan_penghinaan
belagu ini orang,pelecehan_penghinaan
kena kan kamu polisi urusan kecil hadapi orang sehina kamu bob,pelecehan_penghinaan
jawa hama,ujaran_kebencian
cupuu,pelecehan_penghinaan
samena mena di kepolisikan bawa ke ruang khusus biar disiksa,ancaman_intimidasi
nanti ketangkap nangis nangis,ancaman_intimidasi
jadi orang jangan suka nyinyir mau sembunyi di mana juga akan tetap di penjara,ancaman_intimidasi
keluar dari lubang jule apa ini orang ya haram banget kelakuannya,pelecehan_penghinaan
mukanya tengil kok bisa dapet saweran,pelecehan_penghinaan
dasar goblok resbob busuk,pelecehan_penghinaan
kasih dia tamparan keras,ancaman_intimidasi
ujungnya minta maaf,bukan_cyberbullying
rasakan perbuatan mu itu bob,ancaman_intimidasi
elu tu siapa emang nantangin aparat orang sunda yg lg nyari elu ketangkep tambah berat hukuman elu gaya elu kaya anak pejabat kebal hukum,ancaman_intimidasi
amatiran dan nyari perhatian dari psra master siplesterr,pelecehan_penghinaan
duh saya mau pukul dan ngasih cuka 1 botol buat kasih tobat dia,ancaman_intimidasi
harusnya sblm ditangkap gigi serinya dipatahkan dulu biar tidak bisa nyebut sunda lg tapi jadi nyebut sunna nyak,ancaman_intimidasi
udah ditangkep malu diam tungkul pake masker mana kesombongan tengilnya lol,pelecehan_penghinaan
ketangkep jangan mewek lalu minta maaf khilaf alesanna,pelecehan_penghinaan
tidak waras ini org,pelecehan_penghinaan
resbob ini kurang ajar saya arema mengutuk resbob,pelecehan_penghinaan
kalau ketangkap gigi nya di pukul biar ompong,ancaman_intimidasi
wajib dipukul dibunuh sekalian itu nantang yang lagi cari dia,ancaman_intimidasi
udh ada contoh di makassar bagaimana klw massa mengeksekusi pelaku bisa di jadikan tutorial lah,ancaman_intimidasi
resbob dipukul dulu potong lidah nya terus berikan ke polisi,ancaman_intimidasi
bakaar saja dia ini kalau didapat,ancaman_intimidasi
ciiee ciiee sudah ke tangkap ini lemas diam saja bro habis ini minta maaf nangis,pelecehan_penghinaan
saya orang jatim ketemu kita ratakan mukanya yg mulus itu,ancaman_intimidasi
orang sunda ada 41 juta lebih yg terdata,bukan_cyberbullying
hajaar saja dia,ancaman_intimidasi
cari yg penting alamat rumahnya tau pukul saja di rumahnya beres sudah,ancaman_intimidasi
jangan banyak acara dihukum gantung saja,ancaman_intimidasi
yah ketangkap harusnya dia kabur ke timur biar dihajar di sana,ancaman_intimidasi
yu orang sunda klau liat orang itu langsung cekik aja beri pelajaran mau di jalan mau di mobil mau di kreta mau pun di mana saya percaya orang sunda ada di mana2 teruntuk bagi perantau jg siap gabung,ancaman_intimidasi
di copot kacamata nya tetep keliatan muka lo belagu udh ketangkep nangis di dlm sel kamu,pelecehan_penghinaan
botol parah sih makin dia kabur makin parah masalah yg dia buatnya sendiri ckckck botol botol,pelecehan_penghinaan
semangat di penjaranya yah binatang,pelecehan_penghinaan
udah ditangkap tidak jadi deh merdeka,pelecehan_penghinaan
kurang ajar ini orang bawa bawa ras,pelecehan_penghinaan
semangat bung untuk menjalani hidup dalam penjara hingga membusuk,ancaman_intimidasi
dihajar saja ini orang,ancaman_intimidasi
mampus kamu resbob nanti akan kena hajar,ancaman_intimidasi
gua orang sunda dan gua ingin dia minimal di hukum penjara selamanya atau hukuman mati,ancaman_intimidasi
akhirnya resbob ditangkap oleh resmob polda jabar mampus kamu resbob tunggu di vermak sama viking kamu,ancaman_intimidasi
emaknya kaya macam apa sih apa sama sama rusak tidak ya apa mungkin ni orang hasil persilangan dari berbagai makluk hidup,ancaman_intimidasi
habisin di penjara aja klu presiden tidak mau nyerahin resbob kawal terus ulah aya damai,ancaman_intimidasi
mampuss loee,ancaman_intimidasi
akhirnya ketangkap sih tai mampus lo mkn tuh penjara,ancaman_intimidasi
untungnya yg dihina orang sunda masih ada niat baik kalau luh yg hina suku lain mungkin luh sudah mati,ancaman_intimidasi
tidak abg tidak adenya problematik y tidak kaget hasil makan uang haram sih,ancaman_intimidasi
dah ketangkep pake masker eh dilepas masker sama kupluknya mampus,ancaman_intimidasi
dan elu udah keciduk sekarang dan selamat menikmati episode hidup kamu selanjutnya diproses hukum,ancaman_intimidasi
selamat menikmati pelajaran olahraga intensif di dalam sel penjara untuk warga binaan yg di dalam sel jgn segan2 berikan pelajaran olahraga yg intensif buat si kunyuk ini,ancaman_intimidasi
mampus luh bro ucapan luh sampah,ancaman_intimidasi
blokir rekening si bob minta pihak youtube untuk blok akun chanel kehabisan duit mau apa dia,ancaman_intimidasi
pengecut,ancaman_intimidasi
dasar wanita hama,ujaran_kebencian
kejadian ini harus menjadi pelajaran bagi suku sunda nu ngarasa jd lalaki getih na urang sunda wajib bersatu dalam 1 ikatan basmi bantai penghasut perusak perdamaian di tatar pasundan ieu,ancaman_intimidasi
jangan sampai keduluan polisi potong dulu lidah nya baru serahkan pada polisi,ancaman_intimidasi
sikat habis ini resbob,ancaman_intimidasi
ntar juga mati tiba tiba,ancaman_intimidasi
habiskan dulu uangmu nanti jangan lupa pulang ya,ancaman_intimidasi
sakit jiwa tembak kakinya,ancaman_intimidasi
mampus ketangkep kn lo tidak bisa kabur lg yg semangat yya tr di sel jgn kebanyakan ngeluh kabur aja semangat masa di sel tidak semangat,ancaman_intimidasi
sp aja ketemu duluan seblum polisi wajib dibunuh manusia ky gini,ancaman_intimidasi
ayo lari terus resbob lari yang jauh nyebrang lah kemanapun kau mau semakin lama semakin jauh semakin sepi kamu memang pengecut lekas datangi polsek terdekat atau kamu habiskan energimu di jalan,ancaman_intimidasi
mampus lo dah di tangkep kan berita kompas,ancaman_intimidasi
kabur dari masalah dia anggap keren ini orang bodoh nya maksimal kalo kamu udh di cari polisi artinya kamu udh masuh dpo dan kalo ketangkep hukumannya lebih berat karena tidak kooperatif habis ketangkep masukin ke sel yng isinya orang sunda semua,ancaman_intimidasi
masa yang sikat matel langsung ketangkep pelaku padahal sesama rekan pula ini bocah ingusan belum juga dapet malu lah,ancaman_intimidasi
kl smp ktm fair untuk dibunuh berarti ya,ancaman_intimidasi
orang mah nyari tenang ini malah nyari mati wkwk sia panggih ku aing di belegik tah tulang beheng na resbob taii,ancaman_intimidasi
kita cari dulu aja biar di hajar dulu baru kasih ke polisi atau masukin acu,ancaman_intimidasi
der setan ku aing ka panggih di podaran di tempat,ancaman_intimidasi
diburu hidup atau mati,ancaman_intimidasi
geus gelo ayna mah mrn tembak d tmpat we bahaya,ancaman_intimidasi
bakar aja ni orang,ancaman_intimidasi
kok kabur berarti takut dong kau ya klo jantan jgn kaburlah malah harusnya kau datangi pihak yg lg nyari2 kau tuh udahlah seorang pengecut tp sok berani2 nantang nanti saatnya ktangkap nangis2 bisanya kau ya memang betul2 saya ksh semangat lah ya buat yg lg nyari2 si ini tikus got biar cepat ketemulah ya tidak sabar kali saya mau liat tampangnya pas kena diciduk tolong titip d zoom yg dekat k mukanya nanti ya biar jelas smp k lubang hidungnya tuh hbs itu kirim copy videonya k orang tuanya sekali biar mrk liatlah hidung anaknya yg sok jd jagoan tengik itu,ancaman_intimidasi
semoga org ini dimatikan di dalam penjara,ancaman_intimidasi
mulut mu harimau mu ucapan mu membunuh mu,ancaman_intimidasi
mampus sia d penjara sekalian mulut nyah d jait biar tak ada suku yg d hina dia lagi,ancaman_intimidasi
mampus kamu d tahan udh kabur kaburan dia sangka tidak bakal di tangkep,ancaman_intimidasi
hukum seberat berat nya untuk resbob dia sudah sangat rasis dan bisa memecah belah bangsa selamat menikmati lantai dingin lapas,ancaman_intimidasi
hajar dia,ancaman_intimidasi
huhuhu mampus kamu resbob,ancaman_intimidasi
ayo hina lagi biar di tambah hukumannya 6 10x2 mampus kamu,ancaman_intimidasi
mampus resbob,ancaman_intimidasi
hukum negara kayanya ok tapi tidak tau ini hati sakit sebagai orang sunda tidak tau kalo ketemu kayanya tidak puas kalo tidak dibunuh,ancaman_intimidasi
matiin aja sekalian,ancaman_intimidasi
mampus,ancaman_intimidasi
tangkap tegakan hukum urang sunda menghormati hukum yg berlaku,ancaman_intimidasi
mampuss,ancaman_intimidasi
ngaleungit balagana jangan ada potongan juga remisi tahanan kalo udah ktok palu jaksa hakimnya mudah2an orang sunda,ancaman_intimidasi
alhamdulillah malingkundang segera mati,ancaman_intimidasi
siap2 di gulung di lapas ku orang sunda,ancaman_intimidasi
trimakasih pa pol tolong hukum seberat berat nyat biar jera dan tak kan ter ulang lg tembak mati juga tidak apa,ancaman_intimidasi
hukum mati aja pk biar lenyap buat pelajaran orang,ancaman_intimidasi
hajar dulu biar kapok,ancaman_intimidasi
alhamdulilah polisi memang the best salut langsung gercep walau sy orang jawa nkri harga mati,ancaman_intimidasi
jujur gw yg bukan org jawa barat sunda bnr nyesek sakit hati bgd ama congor tu org yg asal bebacotan kya knalpot tidak ada saringan nya klo bisa di penjara ampe ngebusuk tidak usah di kasih bebas udh tidak guna jg mental nya udh tidak ada harga diri nya udh tidak punya di mata masyarakat jg udh cacat sosial ampe dy mati pun jejak dy di digital bakal trs ada yakin bgd di dlm sel bakal dpt ceremony yg meriah klo tmn sel nya tau kelakuan kasus nya dy selamat menikmati,ancaman_intimidasi
